Genome ID,Resistant Phenotype,Genome Status,Genome Quality,MLST,BioProject Accession,Isolation Country,Geographic Location,Collection Year,gyrA_BUGGY,gyrA_STRICT,gyrA_fq_mut,parC_fq_mut,qnrA,qnrB,qnrS,oqxA,oqxB,aac6_Ib_cr
562.98840,Susceptible,WGS,Good,MLST.ecoli_achtman_4.141,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.58741,Susceptible,WGS,Good,MLST.ecoli_achtman_4.3714,,Norway,Oslo,2006.0,1,0,0,0,0,0,0,0,0,0
562.97425,Susceptible,WGS,Good,MLST.ecoli_achtman_4.7095,,United Kingdom,,,1,1,1,0,0,0,0,0,0,0
562.98946,Susceptible,WGS,Good,MLST.ecoli_achtman_4.538,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.96794,Susceptible,WGS,Good,MLST.ecoli_achtman_4.131,,United Kingdom,,,1,1,1,0,0,0,0,0,0,0
562.98817,Susceptible,WGS,Good,MLST.ecoli_achtman_4.38,,Norway,,2009.0,1,0,0,0,0,0,0,0,0,0
562.100424,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2016.0,1,0,0,0,0,0,0,0,0,0
562.98141,Susceptible,WGS,Good,MLST.ecoli_achtman_4.550,,Norway,,2005.0,1,0,0,0,0,0,0,0,0,0
562.98691,Susceptible,WGS,Good,MLST.ecoli_achtman_4.38,,Norway,,2009.0,1,0,0,0,0,0,0,0,0,0
562.100911,Susceptible,WGS,Good,MLST.ecoli_achtman_4.404,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.23791,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,PRJEB4681,United Kingdom,,2011.0,1,1,1,1,0,0,0,0,0,0
562.98963,Susceptible,WGS,Good,MLST.ecoli_achtman_4.973,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.12960,Resistant,WGS,Good,MLST.ecoli_achtman_4.101,PRJNA292904,,,,1,1,1,1,0,0,0,0,0,0
562.57418,Susceptible,WGS,Good,MLST.ecoli_achtman_4.5951,,Thailand,,2015.0,1,0,0,0,0,0,1,0,0,0
562.100440,Susceptible,WGS,Good,MLST.ecoli_achtman_4.88,,Norway,,2016.0,1,0,0,0,0,0,0,0,0,0
562.99925,Susceptible,WGS,Good,MLST.ecoli_achtman_4.12,,Norway,,2014.0,1,0,0,0,0,0,0,0,0,0
562.100357,Susceptible,WGS,Good,MLST.ecoli_achtman_4.641,,Norway,,2016.0,1,0,0,0,0,0,0,0,0,0
562.22562,Susceptible,WGS,Good,MLST.ecoli_achtman_4.405,PRJEB4681,United Kingdom,,2009.0,0,0,0,0,0,0,0,0,0,0
562.99494,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2012.0,1,0,0,0,0,0,0,0,0,0
562.42802,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,PRJNA278886,USA,USA:Boston,2014.0,1,1,1,1,0,0,0,0,0,1
562.97955,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2003.0,1,0,0,0,0,0,0,0,0,0
562.57299,Susceptible,WGS,Good,MLST.ecoli_achtman_4.641,,,,2017.0,1,0,0,0,0,0,0,0,0,0
562.100547,Resistant,WGS,Good,MLST.ecoli_achtman_4.10,,Norway,,2016.0,1,1,1,1,0,0,0,0,0,0
562.22602,Resistant,WGS,Good,MLST.ecoli_achtman_4.69,PRJEB4681,United Kingdom,,2009.0,1,1,1,1,0,0,0,0,0,0
562.98166,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2005.0,1,0,0,0,0,0,0,0,0,0
562.98973,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.98371,Susceptible,WGS,Good,MLST.ecoli_achtman_4.121,,Norway,,2007.0,1,0,0,0,0,0,0,0,0,0
562.96732,Susceptible,WGS,Good,MLST.ecoli_achtman_4.7095,,United Kingdom,,,1,1,1,0,0,0,0,0,0,0
562.99089,Susceptible,WGS,Good,MLST.ecoli_achtman_4.141,,Norway,,2011.0,1,0,0,0,0,0,0,0,0,0
562.57156,Susceptible,WGS,Good,MLST.ecoli_achtman_4.3021,,,,2008.0,1,0,0,0,0,0,0,0,0,0
562.97763,Susceptible,WGS,Good,MLST.ecoli_achtman_4.131,,Norway,,2002.0,1,0,0,0,0,0,0,0,0,0
562.100626,Susceptible,WGS,Good,MLST.ecoli_achtman_4.10,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.22745,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,PRJEB4681,United Kingdom,,2012.0,0,0,0,0,0,0,0,0,0,0
562.99756,Susceptible,WGS,Good,MLST.ecoli_achtman_4.1432,,Norway,,2014.0,1,0,0,0,0,0,0,0,0,0
562.57152,Susceptible,WGS,Good,MLST.ecoli_achtman_4.1665,,,,1998.0,1,0,0,0,0,0,0,0,0,0
562.99903,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2014.0,1,0,0,0,0,0,0,0,0,0
562.100032,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.99813,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2014.0,1,0,0,0,0,0,0,0,0,0
562.97373,Susceptible,WGS,Good,MLST.ecoli_achtman_4.421,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.100288,Susceptible,WGS,Good,MLST.ecoli_achtman_4.421,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.98052,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2004.0,1,0,0,0,0,0,0,0,0,0
562.98870,Susceptible,WGS,Good,MLST.ecoli_achtman_4.372,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.99088,Resistant,WGS,Good,MLST.ecoli_achtman_4.393,,Norway,,2011.0,1,1,1,1,0,0,0,0,0,0
562.57146,Susceptible,WGS,Good,MLST.ecoli_achtman_4.5825,,,,,1,0,0,0,0,0,0,0,0,0
562.100923,Susceptible,WGS,Good,MLST.ecoli_achtman_4.12,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.99188,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2011.0,1,0,0,0,0,0,0,0,0,0
562.99842,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,Norway,,2014.0,1,1,1,1,0,0,0,0,0,0
562.96824,Susceptible,WGS,Good,MLST.ecoli_achtman_4.7093,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.97371,Susceptible,WGS,Good,MLST.ecoli_achtman_4.58,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.22447,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,PRJEB4681,United Kingdom,,2007.0,0,0,0,0,0,0,0,0,0,0
562.97054,Resistant,WGS,Good,MLST.ecoli_achtman_4.1431,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.22580,Susceptible,WGS,Good,MLST.ecoli_achtman_4.357,PRJEB4681,United Kingdom,,2009.0,0,0,0,0,0,0,0,0,0,0
562.99334,Susceptible,WGS,Good,MLST.ecoli_achtman_4.421,,Norway,,2012.0,1,0,0,0,0,0,0,0,0,0
562.19823,Resistant,Complete,Good,MLST.ecoli_achtman_4.101,PRJNA292902,,,,1,0,0,0,0,0,0,0,0,0
562.97185,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.98880,Susceptible,WGS,Good,MLST.ecoli_achtman_4.144,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.22532,Susceptible,WGS,Good,MLST.ecoli_achtman_4.144,PRJEB4681,United Kingdom,,2008.0,0,0,0,0,0,0,0,0,0,0
562.22814,Susceptible,WGS,Good,MLST.ecoli_achtman_4.131,PRJEB4681,United Kingdom,,2012.0,0,0,0,0,0,0,0,0,0,0
562.99487,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2013.0,1,1,1,0,0,0,0,0,0,0
562.96527,Resistant,WGS,Good,MLST.ecoli_achtman_4.1196,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.99592,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2013.0,1,0,0,0,0,0,0,0,0,0
562.96814,Susceptible,WGS,Good,MLST.ecoli_achtman_4.398,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.96842,Susceptible,WGS,Good,MLST.ecoli_achtman_4.38,,United Kingdom,,,1,0,0,1,0,0,0,0,0,0
562.22659,Susceptible,WGS,Good,MLST.ecoli_achtman_4.59,PRJEB4681,United Kingdom,,2010.0,0,0,0,0,0,0,0,0,0,0
562.99392,Susceptible,WGS,Good,MLST.ecoli_achtman_4.127,,Norway,,2012.0,1,0,0,0,0,0,0,0,0,0
562.98747,Resistant,WGS,Good,MLST.ecoli_achtman_4.393,,Norway,,2009.0,1,1,1,1,0,0,0,0,0,0
562.96895,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,United Kingdom,,,1,1,1,1,0,0,0,0,0,1
562.96840,Susceptible,WGS,Good,MLST.ecoli_achtman_4.136,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.96649,Susceptible,WGS,Good,MLST.ecoli_achtman_4.155,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.97270,Resistant,WGS,Good,MLST.ecoli_achtman_4.1723,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.19821,Resistant,Complete,Good,MLST.ecoli_achtman_4.167,PRJNA292902,,,,1,0,0,0,0,0,0,0,0,0
562.37109,Susceptible,WGS,Good,MLST.ecoli_achtman_4.226,PRJEB23541,Tanzania,Moshi,2013.0,1,0,0,0,0,0,0,0,0,0
562.98013,Susceptible,WGS,Good,MLST.ecoli_achtman_4.127,,Norway,,2004.0,1,0,0,0,0,0,0,0,0,0
562.96679,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.100920,Susceptible,WGS,Good,MLST.ecoli_achtman_4.111,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.45654,Susceptible,WGS,Good,MLST.ecoli_achtman_4.117,PRJNA522294,Pakistan,Pakistan:Punjab,2017.0,1,1,1,0,0,0,0,0,0,0
562.98624,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2008.0,1,0,0,0,0,0,0,0,0,0
562.100680,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,Norway,,2017.0,1,1,1,1,0,0,0,0,0,0
562.59221,Resistant,WGS,Good,MLST.ecoli_achtman_4.156,PRJEB36565,Rwanda,Rwanda,2014.0,1,1,1,1,0,0,0,0,0,0
562.45607,Resistant,WGS,Good,MLST.ecoli_achtman_4.453,PRJNA522294,Pakistan,Pakistan:Islamabad,2016.0,1,1,1,0,0,0,1,0,0,0
562.100463,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2016.0,1,0,0,0,0,0,0,0,0,0
562.100603,Susceptible,WGS,Good,MLST.ecoli_achtman_4.58,,Norway,,2016.0,1,0,0,0,0,0,0,0,0,0
562.98992,Susceptible,WGS,Good,MLST.ecoli_achtman_4.38,,Norway,,2010.0,1,1,1,0,0,0,0,0,0,0
562.42771,Resistant,WGS,Good,MLST.ecoli_achtman_4.744,PRJNA278886,USA,USA:Boston,2015.0,1,1,1,1,0,0,0,0,0,0
562.98698,Susceptible,WGS,Good,MLST.ecoli_achtman_4.12,,Norway,,2009.0,1,0,0,0,0,0,0,0,0,0
562.100078,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.22663,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,PRJEB4681,United Kingdom,,2010.0,0,0,0,0,0,0,0,0,0,0
562.57502,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,Thailand,,2015.0,1,1,1,1,0,0,0,0,0,0
562.96949,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,United Kingdom,,,1,1,1,1,0,0,0,0,0,1
562.98917,Susceptible,WGS,Good,MLST.ecoli_achtman_4.144,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.144928,Resistant,WGS,Good,MLST.ecoli_achtman_4.8346,PRJNA925003,India,Chattisgarh,,1,1,1,1,0,0,0,0,0,0
562.140861,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,PRJNA530794,USA,"St. Louis, Missouri",2017.0,1,1,1,1,0,0,0,0,0,0
562.98758,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2009.0,1,0,0,0,0,0,0,0,0,0
562.98041,Susceptible,WGS,Good,MLST.ecoli_achtman_4.88,,Norway,,2004.0,1,0,0,0,0,0,0,0,0,0
562.22459,Susceptible,WGS,Good,MLST.ecoli_achtman_4.5338,PRJEB4681,United Kingdom,,2007.0,0,0,0,0,0,0,0,0,0,0
562.100868,Susceptible,WGS,Good,MLST.ecoli_achtman_4.641,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.98418,Susceptible,WGS,Good,MLST.ecoli_achtman_4.127,,Norway,,2007.0,1,0,0,0,0,0,0,0,0,0
562.22723,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,PRJEB4681,United Kingdom,,2011.0,0,0,0,0,0,0,0,0,0,0
562.99777,Susceptible,WGS,Good,MLST.ecoli_achtman_4.216,,Norway,,2014.0,1,0,0,0,0,0,0,0,0,0
562.96472,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.96766,Susceptible,WGS,Good,MLST.ecoli_achtman_4.405,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.96645,Resistant,WGS,Good,MLST.ecoli_achtman_4.648,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.145061,Susceptible,WGS,Good,MLST.ecoli_achtman_4.40,PRJEB54735,Portugal,,2021.0,1,0,0,0,0,0,0,0,0,0
562.100415,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2016.0,1,0,0,0,0,0,0,0,0,0
562.100749,Susceptible,WGS,Good,MLST.ecoli_achtman_4.12,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.22450,Susceptible,WGS,Good,MLST.ecoli_achtman_4.12,PRJEB4681,United Kingdom,,2007.0,0,0,0,0,0,0,0,0,0,0
562.100719,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,Norway,,2017.0,1,1,1,1,0,0,0,0,0,0
562.96556,Resistant,WGS,Good,MLST.ecoli_achtman_4.90,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.57221,Resistant,WGS,Good,MLST.ecoli_achtman_4.354,,,,2017.0,1,1,1,1,0,0,0,0,0,0
562.100154,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.96803,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.22428,Susceptible,WGS,Good,MLST.ecoli_achtman_4.135,PRJEB4681,United Kingdom,,2006.0,0,0,0,0,0,0,0,0,0,0
562.99736,Susceptible,WGS,Good,MLST.ecoli_achtman_4.12,,Norway,,2013.0,1,0,0,0,0,0,0,0,0,0
562.22455,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,PRJEB4681,United Kingdom,,2007.0,1,1,1,1,0,0,0,0,0,0
562.100854,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.99489,Susceptible,WGS,Good,MLST.ecoli_achtman_4.124,,Norway,,2013.0,1,0,0,0,0,0,0,0,0,0
562.100611,Susceptible,WGS,Good,MLST.ecoli_achtman_4.491,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.28435,Susceptible,Complete,Good,MLST.ecoli_achtman_4.8150,PRJNA316321,,,,1,0,0,0,0,0,0,0,0,1
562.97261,Susceptible,WGS,Good,MLST.ecoli_achtman_4.409,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.57201,Susceptible,WGS,Good,MLST.ecoli_achtman_4.34,,,,1970.0,1,0,0,0,0,0,0,0,0,0
562.97024,Susceptible,WGS,Good,MLST.ecoli_achtman_4.2598,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.100433,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2016.0,1,0,0,0,0,0,0,0,0,0
562.97228,Resistant,WGS,Good,MLST.ecoli_achtman_4.443,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.99096,Susceptible,WGS,Good,MLST.ecoli_achtman_4.80,,Norway,,2011.0,1,0,0,0,0,0,0,0,0,0
562.99802,Susceptible,WGS,Good,MLST.ecoli_achtman_4.131,,Norway,,2014.0,1,0,0,0,0,0,0,0,0,0
562.45847,Resistant,WGS,Good,MLST.ecoli_achtman_4.448,PRJNA510429,USA,"USA: Rochester, NY",2017.0,1,1,1,1,0,0,0,0,0,0
562.100744,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.145012,Susceptible,WGS,Good,MLST.ecoli_achtman_4.17,PRJEB54735,Portugal,,2021.0,1,0,0,0,0,0,1,0,0,0
562.100042,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.96592,Resistant,WGS,Good,MLST.ecoli_achtman_4.1196,,United Kingdom,,,1,1,1,1,0,0,0,0,0,0
562.97292,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,United Kingdom,,,1,1,1,1,0,0,0,0,0,1
562.57137,Susceptible,WGS,Good,MLST.ecoli_achtman_4.88,,,,,1,1,1,0,0,0,0,0,0,0
562.98320,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2006.0,1,0,0,0,0,0,0,0,0,0
562.98863,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.140874,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,PRJNA530794,USA,"St. Louis, Missouri",2017.0,1,1,1,1,0,0,0,0,0,0
562.31451,Resistant,WGS,Good,MLST.ecoli_achtman_4.617,PRJEB23541,Tanzania,Moshi,2014.0,1,1,1,1,0,0,0,0,0,1
562.99778,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2014.0,1,0,0,0,0,0,0,0,0,0
562.99683,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2013.0,1,0,0,0,0,0,0,0,0,0
562.96458,Susceptible,WGS,Good,MLST.ecoli_achtman_4.212,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.99749,Susceptible,WGS,Good,MLST.ecoli_achtman_4.58,,Norway,,2014.0,1,0,0,0,0,0,0,0,0,0
562.96688,Susceptible,WGS,Good,MLST.ecoli_achtman_4.428,,United Kingdom,,,1,1,1,0,0,0,0,0,0,0
562.100127,Susceptible,WGS,Good,MLST.ecoli_achtman_4.135,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.97938,Susceptible,WGS,Good,MLST.ecoli_achtman_4.43,,Norway,,2004.0,1,0,0,0,0,0,0,0,0,0
562.98669,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2009.0,1,1,1,0,0,0,0,0,0,0
562.97282,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.100851,Susceptible,WGS,Good,MLST.ecoli_achtman_4.104,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.98703,Susceptible,WGS,Good,MLST.ecoli_achtman_4.394,,Norway,,2009.0,1,0,0,0,0,0,0,0,0,0
562.100907,Susceptible,WGS,Good,MLST.ecoli_achtman_4.88,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.42704,Susceptible,WGS,Good,MLST.ecoli_achtman_4.131,PRJNA278886,USA,USA:Boston,2016.0,1,0,0,0,0,0,0,0,0,0
562.99389,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2012.0,1,0,0,0,0,0,0,0,0,0
562.99610,Susceptible,WGS,Good,MLST.ecoli_achtman_4.14,,Norway,,2013.0,1,0,0,0,0,0,0,0,0,0
562.100310,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2016.0,1,0,0,0,0,0,0,0,0,0
562.97755,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2002.0,1,0,0,0,0,0,0,0,0,0
562.98843,Susceptible,WGS,Good,MLST.ecoli_achtman_4.681,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.98068,Susceptible,WGS,Good,MLST.ecoli_achtman_4.963,,Norway,,2004.0,1,0,0,0,0,0,0,0,0,0
562.98582,Susceptible,WGS,Good,MLST.ecoli_achtman_4.58,,Norway,,2008.0,1,0,0,0,0,0,0,0,0,0
562.98274,Susceptible,WGS,Good,MLST.ecoli_achtman_4.10222,,Norway,,2006.0,1,0,0,0,0,0,0,0,0,0
562.45609,Resistant,WGS,Good,MLST.ecoli_achtman_4.155,PRJNA522294,Pakistan,Pakistan:Khyber Pakhtunkhwa,2016.0,1,1,1,1,0,0,0,0,0,0
562.57492,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,Thailand,,2015.0,1,1,1,1,0,0,0,0,0,0
562.96965,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,United Kingdom,,,1,1,1,1,0,0,0,0,0,1
562.98784,Susceptible,WGS,Good,MLST.ecoli_achtman_4.10229,,Norway,,2009.0,1,0,0,0,0,0,0,0,0,0
562.97186,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.100022,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.98955,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.100029,Susceptible,WGS,Good,MLST.ecoli_achtman_4.636,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.22706,Susceptible,WGS,Good,MLST.ecoli_achtman_4.14,PRJEB4681,United Kingdom,,2010.0,0,0,0,0,0,0,0,0,0,0
562.99945,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,,Norway,,2014.0,1,1,1,1,0,0,0,0,0,1
562.99197,Susceptible,WGS,Good,MLST.ecoli_achtman_4.5824,,Norway,,2011.0,1,0,0,0,0,0,0,0,0,0
562.98909,Susceptible,WGS,Good,MLST.ecoli_achtman_4.28,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.42844,Susceptible,WGS,Good,MLST.ecoli_achtman_4.706,PRJNA288601,USA,United States,2014.0,1,0,0,0,0,0,0,0,0,0
562.97179,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.99916,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2014.0,1,0,0,0,0,0,0,0,0,0
562.98187,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2005.0,1,0,0,0,0,0,0,0,0,0
562.100093,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.96430,Susceptible,WGS,Good,MLST.ecoli_achtman_4.7091,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.98056,Susceptible,WGS,Good,MLST.ecoli_achtman_4.12,,Norway,,2004.0,1,0,0,0,0,0,0,0,0,0
562.100693,Susceptible,WGS,Good,MLST.ecoli_achtman_4.69,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.22460,Resistant,WGS,Good,MLST.ecoli_achtman_4.453,PRJEB4681,United Kingdom,,2007.0,1,1,1,1,0,0,0,0,0,0
562.97019,Susceptible,WGS,Good,MLST.ecoli_achtman_4.58,,United Kingdom,,,1,0,0,0,0,0,1,0,0,0
562.11347,Resistant,WGS,Good,MLST.ecoli_achtman_4.410,PRJEB13470,Germany,,2013.0,1,1,1,1,0,0,0,0,0,0
562.100132,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2015.0,1,0,0,0,0,0,0,0,0,0
562.99052,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2011.0,1,0,0,0,0,0,0,0,0,0
562.98769,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2009.0,1,0,0,0,0,0,0,0,0,0
562.100861,Susceptible,WGS,Good,MLST.ecoli_achtman_4.38,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.99557,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2013.0,1,0,0,0,0,0,0,0,0,0
562.99380,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2012.0,1,0,0,0,0,0,0,0,0,0
562.99718,Resistant,WGS,Good,MLST.ecoli_achtman_4.1011,,Norway,,2013.0,1,1,1,1,0,0,0,0,0,0
562.22776,Susceptible,WGS,Good,MLST.ecoli_achtman_4.91,PRJEB4681,United Kingdom,,2012.0,0,0,0,0,0,0,0,0,0,0
562.100748,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.98021,Susceptible,WGS,Good,MLST.ecoli_achtman_4.38,,Norway,,2004.0,1,0,0,0,0,0,0,0,0,0
562.145415,Susceptible,WGS,Good,MLST.ecoli_achtman_4.155,PRJNA273513,Canada,British Columbia,2006.0,1,0,0,0,0,0,0,0,0,0
562.98102,Susceptible,WGS,Good,MLST.ecoli_achtman_4.144,,Norway,,2005.0,1,0,0,0,0,0,0,0,0,0
562.98065,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2004.0,1,0,0,0,0,0,0,0,0,0
562.42823,Resistant,WGS,Good,MLST.ecoli_achtman_4.131,PRJNA288601,USA,United States,2014.0,1,1,1,1,0,0,0,0,0,1
562.98959,Susceptible,WGS,Good,MLST.ecoli_achtman_4.783,,Norway,,2010.0,1,0,0,0,0,0,0,0,0,0
562.98677,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2009.0,1,0,0,0,0,0,0,0,0,0
562.22775,Susceptible,WGS,Good,MLST.ecoli_achtman_4.58,PRJEB4681,United Kingdom,,2012.0,0,0,0,0,0,0,0,0,0,0
562.98083,Susceptible,WGS,Good,MLST.ecoli_achtman_4.635,,Norway,,2005.0,1,0,0,0,0,0,0,0,0,0
562.100641,Susceptible,WGS,Good,MLST.ecoli_achtman_4.73,,Norway,,2017.0,1,0,0,0,0,0,0,0,0,0
562.144963,Susceptible,WGS,Good,MLST.ecoli_achtman_4.10,PRJEB54735,Portugal,,2020.0,1,0,0,0,0,0,0,0,0,0
562.98857,Susceptible,WGS,Good,MLST.ecoli_achtman_4.95,,Norway,,2010.0,1,1,1,0,0,0,0,0,0,0
562.58719,Resistant,WGS,Good,ST-1431,,Italy,,2014.0,1,1,1,1,0,0,0,0,0,0
562.97104,Susceptible,WGS,Good,MLST.ecoli_achtman_4.648,,United Kingdom,,,1,0,0,0,0,0,0,0,0,0
562.98234,Susceptible,WGS,Good,MLST.ecoli_achtman_4.88,,Norway,,2006.0,1,0,0,0,0,0,0,0,0,0
